dbpedia_21619,person person person person screenwriter writer artist comedian play person
dbpedia_19419,videogame company videogame videogame videogame videogame videogame person videogame videogame
dbpedia_7326,royalty royalty royalty saint monarch saint saint saint noble royalty
dbpedia_18629,person militaryperson mountain person person artwork building officeholder officeholder person
dbpedia_19395,writer journalist writer writer journalist journalist person person magazine person
dbpedia_11954,person person person screenwriter person person person person person musicalartist
dbpedia_4593,settlement building book city venue settlement settlement station settlement settlement
dbpedia_21029,sportsteam sportsteam sportsteam sportsteam sportsteam sportsteam sportsteam sportsteam sportsteam sportsteam
dbpedia_4065,game website comic settlement programminglanguage book person single single software
dbpedia_10621,classicalmusiccomposition classicalmusiccomposition classicalmusiccomposition band musicalartist play person play film film
dbpedia_16755,film film person single single musicalartist musicalartist person screenwriter film
dbpedia_16477,legislature governmentagency legislature election legislature legislature officeholder person governmentagency university
dbpedia_19010,person officeholder person officeholder officeholder officeholder person officeholder collegecoach officeholder
dbpedia_18126,officeholder film person officeholder mayor person writer person televisionshow screenwriter
dbpedia_22980,film film film album screenwriter film fictionalcharacter writer film film
dbpedia_21224,racehorse medician musicalartist journalist person scientist athlete jockey person musicalartist
dbpedia_6644,officeholder person politician officeholder politician noble person noble memberofparliament person
dbpedia_22457,soccermanager building settlement person person settlement australianfootballteam racehorse soccerclub person
dbpedia_6192,book writer televisionshow book fictionalcharacter book writer comicscharacter person televisionepisode
dbpedia_12370,noble actor person person saint saint person royalty artist royalty
dbpedia_16414,person person martialartist person basketballteam speedwayteam organisation ethnicgroup soccerplayer organisation
dbpedia_17547,fictionalcharacter person fictionalcharacter film person book person person person person
dbpedia_10287,comedian person person person comedian writer comedian film person comedian
dbpedia_10682,software informationappliance software software company supremecourtoftheunitedstatescase software software software software
dbpedia_23369,software company software person person person person company software company
dbpedia_19141,person person person person person person person person person person
dbpedia_21086,broadcastnetwork televisionshow televisionstation televisionshow televisionstation televisionstation radioprogram televisionshow televisionshow televisionstation
dbpedia_20890,governor officeholder building politician person royalty officeholder governor governor settlement
dbpedia_11800,fictionalcharacter philosopher book givenname person musicalartist fictionalcharacter book plant book
dbpedia_22906,road road road road road road road road road road
dbpedia_466,biologicaldatabase biologicaldatabase biologicaldatabase biologicaldatabase species biologicaldatabase software archaea biologicaldatabase software
dbpedia_1832,settlement city settlement settlement settlement settlement village settlement town settlement
dbpedia_1119,library book song book library building library building scientist song
dbpedia_4789,road road road road road road road road road road
dbpedia_3042,scientist scientist scientist scientist scientist scientist scientist scientist philosopher scientist
dbpedia_16294,officeholder officeholder governmentagency officeholder officeholder governmentagency militaryunit governmentagency person governmentagency
dbpedia_8749,arachnid bird book sport arachnid adultactor mammal fish fish insect
dbpedia_17742,historicplace historicplace university historicplace building historicplace historicplace historicplace historicplace building
dbpedia_20151,officeholder politician officeholder politician officeholder officeholder politician politician politician officeholder
dbpedia_360,soccerclub soccerclub soccerclub soccerclub soccerclub soccerclub soccerclub soccerclub soccerclub soccerclub
dbpedia_12725,book game year politicalparty book year single book televisionshow militaryconflict
dbpedia_8241,person person person film film film film soccerplayer person televisionshow
dbpedia_6618,radioprogram band song writer album writer artist company song language
dbpedia_255,person university officeholder militaryperson officeholder officeholder officeholder politicalparty president person
dbpedia_15525,election election election election election election election election officeholder election
dbpedia_21318,settlement administrativeregion settlement administrativeregion historicplace politician administrativeregion settlement building settlement
dbpedia_6212,monarch monarch person country writtenwork country country book game country
dbpedia_14025,astronaut royalty saint royalty royalty royalty person person writer royalty
dbpedia_2549,programminglanguage animal brain anatomicalstructure disease anatomicalstructure species brain anatomicalstructure anatomicalstructure
dbpedia_9104,election memberofparliament memberofparliament memberofparliament legislature election election memberofparliament memberofparliament officeholder
dbpedia_11010,fictionalcharacter hollywoodcartoon comicstrip hollywoodcartoon televisionshow hollywoodcartoon hollywoodcartoon hollywoodcartoon fictionalcharacter hollywoodcartoon
dbpedia_185,writer televisionshow book book book film film televisionshow person person
dbpedia_12114,university university university university university university university university university university
dbpedia_15948,ethnicgroup ethnicgroup ethnicgroup administrativeregion person person ethnicgroup ethnicgroup ethnicgroup ethnicgroup
dbpedia_13388,astronaut person senator museum museum museum athlete astronaut astronaut museum
dbpedia_19308,officeholder ship ship legislature building ship ship building settlement ship
dbpedia_6667,city artwork song song city televisionshow musicalartist settlement city person
dbpedia_6590,city city village administrativeregion administrativeregion administrativeregion administrativeregion administrativeregion settlement city
dbpedia_10709,mayor athlete musicalartist officeholder mayor person artist soccerplayer politician militaryperson
dbpedia_15927,road road settlement road road road road road road road
dbpedia_21061,televisionshow televisionshow televisionshow radioprogram televisionshow televisionshow televisionshow televisionshow televisionshow televisionshow
dbpedia_490,film film film person film film fictionalcharacter person person film
dbpedia_17928,book film book book book book book scientist book book
dbpedia_655,island country administrativeregion currency supremecourtoftheunitedstatescase militaryconflict city organisation country currency
dbpedia_18019,album pope saint officeholder book adultactor christianbishop person person architect
dbpedia_10095,person person person person person person film person person person
dbpedia_20208,stadium baseballplayer baseballplayer nationalcollegiateathleticassociationathlete baseballplayer baseballplayer baseballplayer baseballplayer baseballplayer baseballplayer
dbpedia_13410,scientist person university station royalty university newspaper university settlement settlement
dbpedia_9760,televisionshow supremecourtoftheunitedstatescase person person person person supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase
dbpedia_16330,book musicalartist film book fictionalcharacter song film book politicalparty writer
dbpedia_5789,film film film film film film film film film film
dbpedia_21304,person actor person person person person person writer person actor
dbpedia_978,single song album album album single band single song musicalartist
dbpedia_21854,soccermanager soccerclub americanfootballplayer soccerclub soccermanager soccerplayer americanfootballplayer soccerclub soccerplayer soccerplayer
dbpedia_4850,book book person writtenwork writer person book person film fictionalcharacter
dbpedia_12645,book comicscreator person comicscreator person person comicscharacter person televisionshow televisionepisode
dbpedia_41,cricketleague organisation organisation organisation organisation organisation organisation soccerleague organisation soccerleague
dbpedia_8582,award film person person person film award film film award
dbpedia_858,settlement town town settlement settlement settlement settlement settlement settlement town
dbpedia_11778,song fictionalcharacter musicalartist band album musicalartist single single single band
dbpedia_23277,writer artist writer book person musicalartist book book person writer
dbpedia_19078,informationappliance informationappliance automobile informationappliance automobile informationappliance company automobile informationappliance informationappliance
dbpedia_16843,noble royalty royalty noble noble royalty royalty person noble noble
dbpedia_21693,monarch company person politician village person person writer royalty settlement
dbpedia_15043,person royalty person person royalty royalty royalty royalty noble royalty
dbpedia_14807,noble organisation fictionalcharacter royalty organisation person royalty fictionalcharacter baronet award
dbpedia_11554,settlement administrativeregion settlement town settlement settlement town village settlement settlement
dbpedia_7663,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_20460,album album single film single televisionshow album album album single
dbpedia_12688,magazine settlement officeholder settlement food town settlement settlement person village
dbpedia_16598,soccerplayer soccerplayer footballmatch footballmatch soccerclub soccerclub footballmatch soccerplayer footballmatch soccerplayer
dbpedia_8731,scientist musicalartist person officeholder baseballplayer historicbuilding person criminal officeholder engineer
dbpedia_22422,officeholder officeholder officeholder officeholder officeholder officeholder primeminister officeholder officeholder president
dbpedia_2629,drug drug drug drug drug drug drug drug chemicalcompound drug
dbpedia_2292,fictionalcharacter comicscharacter televisionshow book comicscharacter book televisionshow fictionalcharacter single person
dbpedia_10698,person film writer musicalartist film book film theatre film person
dbpedia_13092,architect settlement settlement settlement settlement town settlement settlement militaryconflict president
dbpedia_9113,drug drug drug drug drug drug drug drug drug drug
dbpedia_15176,artist person film person person person person person person award
dbpedia_12801,book fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter book fictionalcharacter comicscharacter fictionalcharacter fictionalcharacter
dbpedia_21014,company software software software software company software videogame informationappliance software
dbpedia_1060,politician politician person noble noble person noble person baronet noble
dbpedia_18278,person person person scientist person scientist scientist philosopher scientist scientist
dbpedia_11590,chemicalcompound chemicalcompound chemicalcompound chemicalcompound species chemicalcompound chemicalcompound chemicalcompound bacteria scientist
dbpedia_18849,artist planet planet artist planet artist person artwork person planet
dbpedia_21263,soccermanager soccermanager soccermanager soccerplayer soccermanager soccerplayer soccerplayer soccermanager gaelicgamesplayer president
dbpedia_12328,disease disease disease drug disease drug drug drug disease disease
dbpedia_14989,person album film organisation album film book film supremecourtoftheunitedstatescase book
dbpedia_9682,royalty person criminal militaryperson person royalty person actor militaryperson person
dbpedia_9884,organisation election organisation non profitorganisation person organisation organisation organisation governmentagency organisation
dbpedia_13294,artist person artist book artist artist artwork artwork artwork artist
dbpedia_3583,chessplayer writer writer chessplayer chessplayer chessplayer chessplayer chessplayer chessplayer chessplayer
dbpedia_842,chemicalcompound plant food food food plant food plant plant food
dbpedia_4873,musicalartist saint writer officeholder artist writer person city saint classicalmusicartist
dbpedia_5586,publisher publisher publisher publisher publisher publisher publisher publisher publisher publisher
dbpedia_1677,writer book insect televisionshow anatomicalstructure person disease televisionshow book televisionshow
dbpedia_11524,planet planet planet star planet planet crater scientist star planet
dbpedia_4309,criminal televisionshow film person film film person person person person
dbpedia_15042,officeholder militaryconflict politician royalty royalty politician royalty royalty royalty royalty
dbpedia_15617,officeholder organisation university officeholder university person officeholder organisation writer university
dbpedia_1359,award artwork person engineer engineer station bridge person person bridge
dbpedia_18088,recordlabel recordlabel recordlabel recordlabel recordlabel recordlabel recordlabel recordlabel recordlabel recordlabel
dbpedia_477,fictionalcharacter song book song film book writer album song single
dbpedia_10724,person book artwork person artist film film painter militaryconflict song
dbpedia_11967,militaryperson militaryperson militaryperson militaryperson militaryperson militaryperson militaryperson militaryperson militaryperson militaryperson
dbpedia_10252,fungus fungus fungus fungus fungus fungus fungus fungus fungus fungus
dbpedia_11369,software company website website militarystructure building town company software building
dbpedia_17969,disease disease disease disease disease disease disease disease disease disease
dbpedia_2802,person mayor royalty royalty film journalist noble organisation person person
dbpedia_5026,scientist scientist scientist scientist scientist scientist scientist scientist scientist scientist
dbpedia_1107,noble noble noble noble noble noble royalty noble noble royalty
dbpedia_20993,river road bridge road road road road road road road
dbpedia_9480,chemicalcompound chemicalcompound chemicalcompound star chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_3127,cricketer televisionshow cricketer film soccerplayer televisionshow cricketer americanfootballplayer soccerplayer olympicevent
dbpedia_19471,fictionalcharacter person officeholder monarch televisionepisode monarch person monarch televisionshow royalty
dbpedia_529,televisionshow film televisionseason actor film film televisionseason televisionshow televisionepisode person
dbpedia_9336,royalty person monarch monarch person person person monarch monarch person
dbpedia_2214,person officeholder artist royalty royalty primeminister writer person scientist painter
dbpedia_3970,film televisionshow person film televisionshow officeholder politician film officeholder film
dbpedia_22267,stadium stadium venue stadium stadium venue stadium stadium venue stadium
dbpedia_4367,single album band single single song single musicalwork single single
dbpedia_14912,country person officeholder officeholder officeholder officeholder president election officeholder officeholder
dbpedia_17672,person gridironfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer
dbpedia_14331,person person person album film person person album person musicalartist
dbpedia_1812,language language language programminglanguage language book language language programminglanguage language
dbpedia_2155,person officeholder officeholder olympicresult organisation olympicresult organisation organisation athlete organisation
dbpedia_4665,book year year year year year year year year year
dbpedia_20953,person saint person officeholder organisation writer election officeholder ethnicgroup televisionshow
dbpedia_8885,road road organisation road road road road road organisation organisation
dbpedia_2198,airline airline airline airline airline airline airline airline airline airline
dbpedia_11522,river river river river settlement venue river book officeholder river
dbpedia_22023,school chessplayer university school chessplayer school town school city venue
dbpedia_5960,building building building building building building building building building building
dbpedia_18888,musicalartist band band musicalartist musicalartist musicalartist musicalartist musicalartist musicgenre musicalartist
dbpedia_18995,americanfootballplayer americanfootballplayer person americanfootballplayer basketballplayer soccerplayer officeholder rugbyplayer person collegecoach
dbpedia_297,settlement disease settlement disease mountain species year settlement disease road
dbpedia_18740,lake lake lake lake lake bodyofwater lake lake lake lake
dbpedia_18036,venue stadium venue stadium stadium venue stadium stadium venue stadium
dbpedia_20597,album televisionshow screenwriter person person musicalartist film person person person
dbpedia_2519,historicplace city historicplace school city officeholder shoppingmall building building settlement
dbpedia_301,person congressman officeholder fictionalcharacter film person election governor officeholder officeholder
dbpedia_10089,person album single single single single single single song album
dbpedia_6632,person person person musicalartist person person person writer person musicalartist
dbpedia_17536,writer beverage company company company company brewery city convention musicalartist
dbpedia_2129,currency currency currency currency currency currency currency currency governmentagency currency
dbpedia_14408,pope museum royalty christianbishop pope royalty saint royalty artwork historicbuilding
dbpedia_7497,person person person businessperson company company person software company person
dbpedia_6652,book book scientist scientist book scientist website book website book
dbpedia_9589,settlement politician politician christianbishop judge officeholder governor soccerleague judge person
dbpedia_14830,politicalparty politicalparty politicalparty officeholder officeholder officeholder officeholder politicalparty officeholder officeholder
dbpedia_8468,university school university university university school university school university university
dbpedia_1861,person hollywoodcartoon person person film film film film person film
dbpedia_21698,fictionalcharacter person album person mythologicalfigure person artist televisionshow comicstrip soccerplayer
dbpedia_16574,fictionalcharacter comicscharacter fictionalcharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter
dbpedia_21774,university city university university university university stadium university officeholder university
dbpedia_22259,monarch royalty royalty monarch royalty royalty royalty monarch royalty noble
dbpedia_6461,ethnicgroup ethnicgroup ethnicgroup ethnicgroup ethnicgroup language language ethnicgroup ethnicgroup ethnicgroup
dbpedia_2921,city politicalparty band band non profitorganisation organisation settlement worldheritagesite book ethnicgroup
dbpedia_7280,book artistdiscography book single radioprogram album book album single writtenwork
dbpedia_23384,dartsplayer dartsplayer dartsplayer dartsplayer dartsplayer dartsplayer dartsplayer dartsplayer dartsplayer dartsplayer
dbpedia_4041,building book museum settlement writtenwork station building amusementparkattraction televisionshow station
dbpedia_21365,company company automobile company automobile automobile automobile automobile automobileengine automobile
dbpedia_19883,icehockeyplayer icehockeyplayer icehockeyplayer person icehockeyplayer hockeyteam collegecoach collegecoach icehockeyplayer person
dbpedia_15710,settlement settlement town settlement historicplace station settlement station historicplace station
dbpedia_15997,ethnicgroup book book organisation film book book settlement film ethnicgroup
dbpedia_4404,school university organisation school historicplace building school writer school university
dbpedia_19352,ethnicgroup ethnicgroup supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase ethnicgroup organisation ethnicgroup supremecourtoftheunitedstatescase ethnicgroup supremecourtoftheunitedstatescase
dbpedia_10858,language play film film fictionalcharacter givenname film saint writer language
dbpedia_23131,road road road road road road road road road road
dbpedia_10526,library university school university building university settlement university scientist building
dbpedia_1235,glacier glacier glacier glacier glacier glacier mountainrange glacier glacier glacier
dbpedia_10074,officeholder militaryperson militaryperson politician collegecoach person person officeholder christianbishop militaryperson
dbpedia_4965,album film album single televisionepisode film person single televisionshow award
dbpedia_16372,soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccermanager soccerplayer
dbpedia_21839,basketballplayer ncaateamseason ncaateamseason basketballplayer ncaateamseason ncaateamseason ncaateamseason ncaateamseason ncaateamseason ncaateamseason
dbpedia_19631,mammal mammal mammal mammal mammal insect insect mammal mammal mammal
dbpedia_8006,ship ship ship ship ship ship ship settlement supremecourtoftheunitedstatescase ship
dbpedia_18177,person person person officeholder officeholder university college officeholder politician officeholder
dbpedia_3933,person film film comicscharacter person comicscreator fictionalcharacter film fictionalcharacter writer
dbpedia_18942,weapon weapon weapon weapon weapon weapon weapon weapon weapon weapon
dbpedia_10626,book book book book writtenwork book writtenwork writtenwork writer book
dbpedia_20456,footballleagueseason footballleagueseason footballleagueseason soccerleague footballleagueseason footballleagueseason soccerclub soccerclub soccerclub footballleagueseason
dbpedia_11071,scientist comicstrip scientist scientist film scientist scientist scientist person economist
dbpedia_2981,newspaper software software software software company company programminglanguage software company
dbpedia_23225,scientist company person automobile company company company automobile person person
dbpedia_286,plant settlement givenname play plant city plant plant settlement settlement
dbpedia_21563,televisionepisode televisionshow televisionshow televisionshow person televisionshow televisionshow radioprogram televisionshow song
dbpedia_475,book writer film song televisionshow musicalartist televisionshow writer musicalartist single
dbpedia_22860,model person film televisionshow soapcharacter adultactor soapcharacter person baronet adultactor
dbpedia_18607,river river river river river river river river river river
dbpedia_21528,person soccerplayer person politician person soccerplayer officeholder person athlete person
dbpedia_13019,writer writer person officeholder person person baseballplayer musicalartist person architect
dbpedia_7098,monarch royalty royalty royalty royalty royalty royalty royalty royalty royalty
dbpedia_20294,school person school school school comedian americanfootballplayer musicalartist building school
dbpedia_351,country settlement country country book town settlement settlement city settlement
dbpedia_19770,band song song book book song play album single song
dbpedia_7312,film award book person book film award person person film
dbpedia_12247,person officeholder officeholder officeholder person officeholder politicalparty election election president
dbpedia_7080,noble royalty noble person noble person royalty noble royalty royalty
dbpedia_2731,televisionshow televisionshow film film film film televisionepisode film film film
dbpedia_7574,comic videogame fictionalcharacter manga comicscharacter software comicscharacter fictionalcharacter film fictionalcharacter
dbpedia_14511,organisation tradeunion organisation organisation organisation non profitorganisation sportsleague organisation organisation organisation
dbpedia_19502,company televisionshow company company company televisionshow company televisionshow televisionshow company
dbpedia_619,fictionalcharacter book play film film film film book film film
dbpedia_10807,aircraft aircraft aircraft aircraft person company aircraft person aircraft artist
dbpedia_21736,stadium televisionshow stadium stadium venue stadium mixedmartialartsevent martialartist stadium stadium
dbpedia_4631,website brain software person programminglanguage protein programminglanguage software biologicaldatabase software
dbpedia_1389,album award award award album single award award award award
dbpedia_16073,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_184,programminglanguage scientist programminglanguage programminglanguage scientist programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage
dbpedia_13433,person person person comedian person person person person person person
dbpedia_15379,person beautyqueen officeholder person officeholder journalist philosopher person writer journalist
dbpedia_22186,ncaateamseason stadium stadium stadium soccerclub soccerclub soccerclub venue stadium soccerclub
dbpedia_4051,station place library station historicplace settlement radiostation building road river
dbpedia_7027,videogame disease book book film drug disease book disease non profitorganisation
dbpedia_8452,person person film film film person person person film film
dbpedia_20888,album single album single musical album single album album recordlabel
dbpedia_13683,royalty noble scientist noble person person royalty noble noble noble
dbpedia_21443,militaryunit militaryunit militarystructure town militaryunit building militaryperson militaryunit ship militaryunit
dbpedia_16877,lake protectedarea bodyofwater lake lake fish lake lake lake lake
dbpedia_21646,book fictionalcharacter animangacharacter fictionalcharacter fictionalcharacter book fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter
dbpedia_16186,company company company company company company company organisation company company
dbpedia_2559,monarch royalty royalty royalty royalty royalty royalty royalty royalty person
dbpedia_8013,politicalparty organisation politicalparty politicalparty politicalparty criminal politicalparty politicalparty politicalparty politicalparty
dbpedia_22766,person person fashiondesigner book person film company artist officeholder senator
dbpedia_21117,televisionshow televisionshow televisionshow televisionshow person televisionshow televisionshow broadcastnetwork televisionshow televisionstation
dbpedia_4912,televisionstation company televisionshow televisionstation organisation televisionstation televisionshow radiostation televisionstation televisionstation
dbpedia_6969,single single album televisionshow album album book album album album
dbpedia_6794,politicalparty officeholder politicalparty politician election politicalparty politicalparty politicalparty politicalparty politicalparty
dbpedia_9246,book book book book book book book book book book
dbpedia_14933,person award award award artist award person award person film
dbpedia_8707,book game book televisionshow currency year book year year year
dbpedia_23235,film governmentagency album album organisation election comic song president election
dbpedia_6105,insect radiostation classicalmusiccomposition classicalmusiccomposition insect disease company disease disease radiostation
dbpedia_18179,militaryunit militaryunit militaryunit militaryunit militaryperson militaryunit militaryunit person militaryunit officeholder
dbpedia_20894,convention religiousbuilding person building worldheritagesite artist building historicplace architect architect
dbpedia_2672,person scientist website company software software company website software organisation
dbpedia_4684,person film person person person person person film person person
dbpedia_2175,settlement settlement settlement settlement settlement settlement town village administrativeregion town
dbpedia_19405,bodyofwater lake lake lake lake lake lake lake lake lake
dbpedia_20715,writer screenwriter person televisionshow person person person radioprogram person person
dbpedia_14666,country organisation country country country organisation organisation country country historicplace
dbpedia_3319,royalty skier person person athlete person person person beautyqueen musicalartist
dbpedia_14533,videogame videogame televisionshow videogame single hollywoodcartoon musicalartist videogame single videogame
dbpedia_545,road writer film building person person governor officeholder museum mayor
dbpedia_21906,officeholder person politicalparty officeholder officeholder politicalparty politicalparty officeholder officeholder officeholder
dbpedia_8396,writer artist play christianbishop soccerplayer monarch book royalty militaryconflict cyclist
dbpedia_2443,song film song writer book writtenwork film eurovisionsongcontestentry band single
dbpedia_1141,politician person philosopher person country person writer person officeholder person
dbpedia_22309,airport airport airline airline airport airport airport airline airport airline
dbpedia_22856,scientist scientist scientist scientist scientist film scientist person person scientist
dbpedia_10590,televisionshow radioprogram person person televisionshow televisionepisode televisionshow person televisionshow televisionshow
dbpedia_17647,book noble book station film person park musicalartist person officeholder
dbpedia_18905,figureskater figureskater figureskater figureskater figureskater figureskater figureskater figureskater figureskater figureskater
dbpedia_13288,mountain mountain mountain mountain mountain mountain mountain mountain airport mountain
dbpedia_1661,book writer academicjournal person book writer musicalartist writer writer person
dbpedia_11514,saint saint saint saint saint saint saint saint saint saint
dbpedia_7899,classicalmusiccomposition classicalmusiccomposition classicalmusiccomposition classicalmusiccomposition album classicalmusiccomposition classicalmusiccomposition band classicalmusiccomposition classicalmusiccomposition
dbpedia_3112,historicplace ethnicgroup governmentagency governmentagency ethnicgroup tennisplayer militaryconflict governmentagency ambassador historicplace
dbpedia_8570,album album album album album album album album album album
dbpedia_21330,person person writer person park musicalartist person soccerplayer person musicalartist
dbpedia_23284,airline airline airline airline airline company airline airline airline airline
dbpedia_13831,company insect militaryconflict officeholder country televisionstation ethnicgroup militarystructure rugbyleague country
dbpedia_18190,city settlement settlement administrativeregion administrativeregion settlement administrativeregion settlement settlement city
dbpedia_10251,soccerplayer athlete film criminal person soccermanager musicalartist person writer athlete
dbpedia_17607,fungus fungus fungus fungus fungus fungus fungus fungus fungus fungus
dbpedia_12985,protein protein protein protein protein protein protein protein protein protein
dbpedia_3322,book book person writer writer book writtenwork book writer book
dbpedia_17497,person person person musicalartist person soccerplayer person person actor person
dbpedia_644,film film person film film person film film film film
dbpedia_16256,film militaryconflict militaryconflict primeminister officeholder militaryconflict militaryconflict president officeholder president
dbpedia_10116,award award award award award award award award award award
dbpedia_4240,scientist scientist philosopher scientist writer scientist scientist writer scientist scientist
dbpedia_18193,company company company recordlabel film company company person company recordlabel
dbpedia_21523,writer writer writer writer writer writer person writer writer person
dbpedia_8970,videogame videogame videogame videogame videogame videogame videogame videogame videogame videogame
dbpedia_7485,software software programminglanguage software software software software person software software
dbpedia_19047,businessperson scientist company officeholder officeholder person governmentagency person person officeholder
dbpedia_15812,band book band single album videogame single televisionshow single single
dbpedia_4647,song song song song single song musicalwork song song single
dbpedia_16555,person person artist hotel book building artist film person televisionshow
dbpedia_2171,royalty person officeholder writer journalist royalty militaryperson televisionshow officeholder actor
dbpedia_17471,protein fungus fish software archaea star mineral programminglanguage bacteria species
dbpedia_11413,disease disease drug disease company disease disease disease company disease
dbpedia_21309,person screenwriter person writer writer writer writer person person screenwriter
dbpedia_2350,comedian person writer book weapon film scientist single album musicalartist
dbpedia_5635,academicjournal scientist academicjournal academicjournal person academicjournal academicjournal academicjournal academicjournal academicjournal
dbpedia_19021,person organisation writer musicalartist person televisionshow city person person officeholder
dbpedia_23476,musicalartist musicalartist single song musicalwork album album musicalartist single film
dbpedia_23363,venue venue stadium stadium venue venue venue stadium venue stadium
dbpedia_8189,lake lake lake lake lake lake crater lake lake lake
dbpedia_11504,company company company company company beverage company beverage person company
dbpedia_18404,person politician boxer officeholder person officeholder mayor musicalartist officeholder writer
dbpedia_21695,officeholder officeholder governmentagency officeholder officeholder officeholder officeholder officeholder officeholder building
dbpedia_21639,militaryconflict militaryconflict militaryconflict militaryconflict person mythologicalfigure militaryconflict militaryconflict militaryconflict militaryperson
dbpedia_23161,language language language language language language language language language language
dbpedia_20568,company company memberofparliament officeholder company person person politician person company
dbpedia_7908,language ethnicgroup language musicalartist language language language language language language
dbpedia_13684,university building school person university university person university university philosopher
dbpedia_2062,horsetrainer song racehorse book comic jockey song horsetrainer jockey company
dbpedia_19144,non profitorganisation artist figureskater figureskater film figureskater figureskater person televisionseason figureskater
dbpedia_11598,galaxy galaxy constellation galaxy galaxy galaxy galaxy galaxy galaxy galaxy
dbpedia_13521,officeholder officeholder officeholder primeminister officeholder officeholder officeholder officeholder officeholder officeholder
dbpedia_22201,mountainrange protectedarea settlement mountainrange mountainrange place mountainrange mountain settlement place
dbpedia_11346,writer person speedwayrider beautyqueen motorsportseason motorsportseason motorsportseason beachvolleyballplayer amateurboxer motorsportseason
dbpedia_1419,book book book film scientist writtenwork person writer fictionalcharacter book
dbpedia_16152,person scientist scientist scientist scientist noble person award person person
dbpedia_19694,comicscreator person manga manga manga manga manga manga magazine manga
dbpedia_16535,planet planet planet planet planet planet planet musicalartist musicalartist planet
dbpedia_22076,settlement river river river river river lake river settlement settlement
dbpedia_7598,language software game language software programminglanguage language software book programminglanguage
dbpedia_979,disease drug disease disease disease disease disease disease drug disease
dbpedia_18333,militaryperson militaryperson militaryperson militaryperson militaryunit militaryperson militaryperson militaryperson militaryperson militaryperson
dbpedia_8403,settlement governmentagency settlement country militaryunit administrativeregion country settlement governmentagency year
dbpedia_1331,radioprogram legislature year musicalartist play book book musicalartist album year
dbpedia_9908,recordlabel musicgenre album recordlabel recordlabel album musicgenre recordlabel band album
dbpedia_9089,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_5716,organisation organisation organisation organisation organisation organisation organisation organisation organisation organisation
dbpedia_12097,scientist person writer artist artist artist person film film film
dbpedia_2610,holiday book holiday televisionshow holiday book holiday holiday film televisionshow
dbpedia_12385,historicplace person religiousbuilding artist officeholder person mayor settlement saint artist
dbpedia_22913,ethnicgroup militaryconflict organisation militaryperson militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict
dbpedia_21606,sportsleague icehockeyleague fieldhockeyleague stadium icehockeyleague icehockeyleague hockeyteam hockeyteam stadium icehockeyleague
dbpedia_21022,governmentagency governmentagency historicplace governmentagency governmentagency city company governmentagency governmentagency governmentagency
dbpedia_15537,book film writer writer film musicalartist writer play song artist
dbpedia_21622,basketballplayer gridironfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer film americanfootballplayer americanfootballplayer gridironfootballplayer americanfootballplayer
dbpedia_20951,book writer book scientist writer book writer writer person book
dbpedia_15571,royalty monarch royalty noble royalty royalty monarch country noble noble
dbpedia_19394,company website city administrativeregion televisionstation televisionshow road company televisionstation website
dbpedia_1588,film song single song band writer single single film book
dbpedia_17114,company company company airline company airline airline company airline airline
dbpedia_5510,scientist astronaut astronaut astronaut artificialsatellite astronaut person astronaut astronaut astronaut
dbpedia_6266,river river river city river settlement river river settlement river
dbpedia_15737,galaxy galaxy galaxy galaxy galaxy galaxy galaxy galaxy galaxy galaxy
dbpedia_2723,reptile year rollercoaster insect magazine reptile reptile greenalga settlement bird
dbpedia_1925,person televisionshow televisionshow person televisionshow film televisionshow person televisionshow amusementparkattraction
dbpedia_21140,scientist book scientist scientist scientist scientist scientist scientist scientist person
dbpedia_9538,primeminister officeholder officeholder officeholder officeholder officeholder officeholder officeholder primeminister primeminister
dbpedia_5721,disease disease disease disease disease disease disease disease disease disease
dbpedia_15915,settlement city settlement settlement railwayline city city artwork settlement settlement
dbpedia_3363,book writer book writer book book writer comicscharacter artist person
dbpedia_13413,film film film person song televisionshow film film film film
dbpedia_3054,award award award musicalartist award award award musicalartist award award
dbpedia_4315,ship river river river river company river river protectedarea canal
